location varience,speed mean,total distance,transition time
-24.825864369727178,3.1333618021554294e-09,2.2560204975519086e-05,0.0
-25.754665220114298,1.97446204113092e-09,1.4216126696142624e-05,0.0
-24.725213549137113,2.4596073464417204e-09,1.7709172894380388e-05,0.0
-7.31057289723251,2.934406960144386e-05,0.1154991686256724,0.6062592167786335
-10.933941323348934,2.1853390497537587e-06,0.017597253857177652,1.0
-12.440559630931762,5.223224778711468e-07,0.0037697701246758005,0.3995
-11.079844430798296,2.206842708202905e-06,0.015918648283658066,0.39973351099267157
-12.495004331777844,6.958193672431751e-07,0.005025944998325332,0.5992671552298467
-9.035236420546557,7.502102176413497e-06,0.0539034044980278,1.0
-19.11274597673691,5.7671157427934704e-08,0.0004152323334811299,0.6
-21.136479890749666,9.742127034685327e-09,7.014331464973438e-05,0.0
-18.290967146515616,8.824050529213471e-08,0.0006353316381033699,0.4
-17.762229642365032,8.471256336828995e-08,0.0006102734450188464,0.19976674441852715
-18.86665224530698,3.164385258474411e-08,0.00022738270154055843,0.19959979989994997
-18.49622916866699,7.605584751607827e-08,0.0005476125283932785,0.19966666666666666
-8.302740423227812,4.9412045964655864e-06,0.041471750591428956,0.33310181969718017
-7.793159308836053,7.054382958180257e-06,0.04280900937660402,1.0
-6.831990523911541,1.1268385811309635e-05,0.08113237784142939,0.8
-11.509694372141821,9.333296493373905e-07,0.006728132709758048,1.0
-17.83537090306358,7.967341555452429e-08,0.0005739199974397707,0.0
-6.827607517711215,1.9479080878311458e-05,0.08063035101579483,0.8401008120974517
-19.67436423596589,4.8962349233136634e-08,0.00029377409539881977,0.75
-18.27597640183911,7.840129112212947e-08,0.000640705987186965,0.1685630004214075
-18.033666108525093,9.21552937987352e-08,0.0005533687891832735,0.2497918401332223
-19.20196223427501,8.146604471784413e-08,0.0005866112387357987,0.7995
-18.02766762192863,9.865679565517251e-08,0.0007102419184848478,1.0
-17.596380272527,1.0506666098873261e-07,0.0007587884733064237,0.5994668443852049
-19.47936562144729,4.342521223932019e-08,0.00035866855212846635,0.503498460677302
-6.388433370745782,1.371842782486203e-05,0.0833502452685816,0.7547916666666666
-12.490907399356344,5.361342749798017e-07,0.003860210671686908,0.4
-6.844859356807786,1.2070282406941051e-05,0.08690790272707946,0.5999000166638894
-12.58194935280812,1.286050180681668e-06,0.009259561300908012,1.0
-20.736496646035764,2.43475691912634e-08,0.00017530249817709648,0.2
-6.35747607158212,1.491854947308962e-05,0.08439082225960351,0.813200498132005
-18.423898615831604,8.739994230556844e-08,0.0005243996538334106,0.25
-6.746515667605834,6.395939745369292e-06,0.07669662167662579,0.4
-18.188982390798447,8.280624843964616e-08,0.0005963110936494615,0.19916666666666666
-21.89239823395868,1.867101697528814e-08,0.0001344313222220746,0.0
-17.027417901228805,1.449781883655344e-07,0.0012042741217183975,0.18058690744920994
-6.899480771482116,2.743476008230826e-05,0.07170287883512823,0.2910194174757282
-7.1848619249142605,9.377263371495343e-06,0.06751629627476648,0.8
-19.216896403762327,6.890315858006711e-08,0.0004959016649456231,0.5986666666666667
-18.201139399466573,1.0125619322561878e-07,0.0007286873565635336,0.3993333333333333
-20.62691922464865,2.904212968433683e-08,0.00020910333372722512,0.0
-19.196781509101523,8.498268953616172e-08,0.0006118753646603644,0.4
-18.66930365469457,4.892510085556204e-08,0.0002348404841066978,0.6666666666666666
-18.94979747601892,4.5002811887942195e-08,0.0003743352363709387,0.0
-18.429107864573098,5.522253150990583e-08,0.0003321750932804959,0.0
-20.86617585264156,2.50009384977899e-08,0.00017977506515563492,0.1993327773144287
-17.669321420688654,1.326110850301099e-07,0.0009545694122286988,0.7995
-17.336111602084465,1.1256889967047574e-07,0.000897140381199098,0.15307562076749437
-19.29889035411394,5.7272461401771526e-08,0.0003436347684106292,0.25
-18.19554058068815,5.8721944068688976e-08,0.000492617818992556,0.4981879007527181
-9.954590970003801,2.7293196249980923e-06,0.016375917749988554,0.5
-12.199323903936007,6.469661196352509e-07,0.004658156061373806,0.6
-21.176801543148613,2.3673305023947035e-08,0.00017044779617241866,0.2
-6.23018848341175,2.753519605640202e-05,0.1983802562410623,0.7996666666666666
-19.34952983630191,4.546060401550553e-08,0.0003273163489116398,0.4
-17.36946073095586,9.77875396376524e-08,0.0008090449499107944,0.1674340728338217
-18.721366057294873,8.970065828611654e-08,0.0005332522570270964,0.762143006045445
-18.393900610000216,7.403190041685095e-08,0.0005321244826624799,0.3990993995997332
-17.5581296518553,1.6022017461975382e-07,0.001153573335796134,0.399
-17.35630761968249,1.300799958611438e-07,0.0009356556060023194,0.207
-19.057604651254685,4.2957849382784295e-08,0.00030897085851482514,0.19973324441480494
-6.887650582793997,1.3662898645075428e-05,0.09812219821368835,0.7996666666666666
-12.44017643542377,6.077565072275891e-07,0.004375579770998414,0.40006667777962995
-12.090281816155773,9.96530005582762e-07,0.007185387781824419,0.3916736053288926
-15.002943916125197,2.959684340941364e-07,0.0021309727254777817,0.6
-6.321079884220334,1.2929833068938805e-05,0.09330799720232476,0.7996666666666666
-20.722668998409677,2.853032036411178e-08,0.00020505527196865812,0.1991991991991992
-19.92817160993142,5.2997939814120006e-08,0.0003815851666616641,0.0
-19.22024129050259,6.847312396843049e-08,0.0004930064925726995,0.2
-21.116519311507492,2.7925191895906806e-08,0.00020106138165052904,0.0
-21.178835472429167,2.3516703804843966e-08,0.00016932026739487654,0.0
-19.394170975832655,4.387251335314048e-08,0.00031562721721298335,0.19973324441480494
-16.836449765768894,1.923957593007018e-07,0.0013856319184832435,0.5995667388768539
-6.570196510442465,1.0143620782061006e-05,0.08242426721596179,0.799966661110185
-12.433649697548951,9.85966585401444e-07,0.007395893367528157,0.6171666666666666
-15.208714977308675,1.676264405735342e-07,0.0012069103721294462,0.2
-12.44430914282083,7.169168691099115e-07,0.005161801457591363,0.0
-8.526783538082466,4.80623003553774e-06,0.03454730647920485,0.3997999333111037
-8.147158569585715,5.808323899460031e-06,0.04181993207611222,0.2
-8.156638167086419,5.814199772915296e-06,0.04192608169812081,0.8
-17.80657817768289,1.0262018007296043e-07,0.0007389089123117112,0.19933333333333333
-21.559353874068343,2.2913190262134617e-08,0.00016497496988736925,0.0
-20.461012860671282,2.989011337215444e-08,0.000215208816279512,0.0
-21.60624671974649,2.1201350032783866e-08,0.00015264972023604388,0.0
-18.64215897433258,8.969089412104399e-08,0.0006457744376715169,0.2
-6.891555487467862,1.1140491597152558e-05,0.08021118554793524,0.3997999333111037
-12.546154102410117,5.302545276794676e-07,0.0038178325992921664,0.4
-12.54652450048606,9.414498167467435e-07,0.006614979705014388,0.20168067226890757
-14.160810196705633,3.050250737153108e-07,0.002197870796007265,0.19983333333333334
-11.415533227365039,1.1743204083278647e-06,0.008459785639698573,0.3995
-6.8617183718356305,1.1096767569999942e-05,0.07983046307280295,0.5999333222203701
-21.73230711064791,1.5220263542413682e-08,0.00010958589750537852,0.0
-18.637982159664652,8.374549743704298e-08,0.0006030198368514027,0.39866666666666667
-21.145595861603976,2.5628715223120174e-08,0.00018452674960646524,0.0
-22.32007548882658,1.488763943117037e-08,0.00010719100390442667,0.0
-21.784516832677962,1.8295078183243876e-08,0.0001317245629193559,0.0
-6.919300540879617,1.1423791950487697e-05,0.08399529086763394,0.3998333333333333
-11.53683048607368,1.2821485785246937e-06,0.009231469765377795,0.6
-13.712518249293458,4.008716213611945e-07,0.0027357092580523774,0.20222446916076844
-11.507010475191352,8.755278897532384e-07,0.0064103229854860656,0.613
-6.878714561602597,1.1068575487290014e-05,0.08113724985770576,0.21116666666666667
-7.814168517030926,6.857818970407245e-06,0.04937629658693216,0.2
-27.27357979653054,6.915428669255006e-10,4.979108641863605e-06,1.0
-6.933315036747466,2.124297494326349e-05,0.15294941959149716,0.2
-19.32288605941314,4.768997248653239e-08,0.00034336780190303326,0.4
-19.401160102592137,3.679429027495656e-08,0.0002649188899796872,0.0
-21.913716040729234,1.1118419465930823e-08,8.005262015470192e-05,0.0
-20.70015040234086,2.4706643536560405e-08,0.00017788783346323492,0.0
-17.58747122496286,1.3274744857958595e-07,0.000955911171232857,0.399
-6.41878406461397,1.1180727635811665e-05,0.09383786758303632,0.8402184567987677
-12.41490287787964,7.336344176002782e-07,0.00440180650560167,0.5
-7.087916637914664,1.0576690698739639e-05,0.07597815620799268,0.39936687770743085
-1.5636360607690916,0.0001696747022730851,1.161137712005854,1.0
-2.0512172221082188,0.0001506270331312218,1.0673647922422855,1.0
-9.489305207965096,3.579811290640814e-06,0.020989675366725025,1.0
-10.563470402168171,8.277596631942011e-06,0.018424927405439183,0.0
-10.519832789158949,1.429897204630883e-06,0.010295259873342356,0.8
-19.860086612870067,4.794058870445453e-08,0.0003451722386720726,0.0
-19.72242441970717,4.6150652333426244e-08,0.00033228469680066894,0.0
-19.46666320182233,3.839976967663399e-08,0.0002764783416717647,0.0
-21.448321384188407,1.2397561842547172e-08,8.926244526633963e-05,0.0
-10.114190560225651,3.368364332006171e-06,0.024269599862035203,0.7996666666666666
-6.945349875038526,8.947569074159743e-06,0.06328731918947154,0.5997333777703716
-9.216285537520882,3.527728749001191e-06,0.025405815386415405,1.0
-11.789266020088322,1.4358924214093e-06,0.01033842543414696,0.4
-4.949474653911292,5.79171749912146e-05,0.21493031145166613,0.06808923375363725
-19.12939327177789,7.421382636212645e-08,0.00035622636653820686,0.6666666666666666
-18.955506013553336,7.103929304737855e-08,0.0005073540970181183,0.0
-19.227902122462005,6.584004923811498e-08,0.00047430044261194686,0.19903397734843437
-16.50114511788569,2.571941465492904e-07,0.001851267834397838,0.3989326217478319
-20.61685717084323,3.366440436094947e-08,0.00024238371139883623,0.0
-20.51338937231216,2.639756772541761e-08,0.00019006248762300684,0.0
-1.5989151773066919,0.00017269246233363072,1.2418601919205907,1.0
-11.339943202183601,1.1031812590459272e-06,0.006619087554275562,0.75
-11.732561046911009,1.114392972922379e-06,0.00669690632321669,0.24989587671803415
-14.003658817067896,4.3756289785870107e-07,0.0015765391209849,0.9966804979253112
-4.628273893130089,4.2007844831556315e-05,0.2546875743127852,1.0
-21.187363739321306,2.4865647766403536e-08,0.00017903266391810547,0.2
-20.532876633474764,2.644593347494164e-08,0.00019041072101957983,0.0
-20.66836233384017,3.2812143784348875e-08,0.0002362474352473119,0.0
-19.605350174216724,5.4986373023200706e-08,0.0003959018857670451,0.0
-19.943694965906896,3.6198892166630383e-08,0.00026063202359973876,0.0
-11.018346511025742,1.0283279541968813e-06,0.010030914555377107,0.9224642392717816
-10.466311067912349,4.975486330128543e-06,0.03575079250947943,1.0
-12.61101515301999,7.818806734612093e-07,0.005597190769639451,0.3890020366598778
-4.546745817954211,5.169964956043585e-05,0.37106203706511426,0.7990294511378849
-10.457910702277657,4.076821304176069e-06,0.029353113390067697,0.7492195629552549
-2.3843305616600445,0.00017557020881731254,0.5871960915355992,1.0
-2.7462529824401156,0.00013374913080258576,0.6280145541222409,1.0
-230.25850929940458,0.0,0.0,0.0
-230.25850929940458,0.0,0.0,0.0
-230.25850929940458,0.0,0.0,0.0
-6.872189002276565,2.4896816601064546e-05,0.1792570795276647,0.4
-10.844116671995776,3.4284259280471625e-06,0.024684666681939575,0.46879150066401065
-13.035869156029834,6.987940665259444e-07,0.0050313172789868,0.8
-6.868720681145635,1.1120057500329763e-05,0.08006441400237428,0.2
-17.44150923924032,1.3905668202193253e-07,0.0010012081105579143,0.4
-19.573922306263764,5.6819225244432106e-08,0.00040909842175991117,0.2
-19.19307894564107,5.6207505150966934e-08,0.0004046940370869619,0.2
-1.5937464941888948,0.0001849324398274427,1.0467476027014553,1.0
-20.36668733086534,3.550569682630972e-08,0.00025564101714942996,0.0
-19.197802680441423,5.522315965180862e-08,0.000397606749493022,0.0
-5.794238540564141,7.438731149614506e-06,0.10703071531792431,0.0008322929671244278
-3.68275859988678,3.8330199701143365e-05,0.3886180125078866,0.6302003081664098
-6.3640195903822345,1.1385760188887073e-05,0.08211083938337074,0.39866666666666667
-12.69686910404696,5.298832362423947e-07,0.0038151593009452425,0.6
-7.037985124392792,1.0872700349028534e-05,0.08189858653101259,0.6111666666666666
-17.671239074528657,1.3737603091407386e-07,0.00098539035122459,0.6036217303822937
-17.918357704929903,1.0809630788577574e-07,0.0007782934167775853,0.0
-20.52087126448708,3.634406780641338e-08,0.00026167728820617635,0.0
-20.697803114405875,2.4224868220998332e-08,0.00017441905119118796,0.0
-19.871302590682816,4.455562841423154e-08,0.00032080052458246714,0.0
-17.886393015575084,1.0028176695772485e-07,0.0007220265754771753,0.21216666666666667
-19.260770831740544,5.206422934026812e-08,0.0003748624512499305,0.0
-20.025959152476208,3.966091118359437e-08,0.00028555856052187955,0.0
-21.147066009670567,2.0044960749146007e-08,0.00014432371739385127,0.0
-18.301647260799076,7.187332176207199e-08,0.0005174879166869184,0.0
-6.4652715338292435,1.1528152855074205e-05,0.08127115184120538,0.6075
-11.557348206837098,9.510243880146469e-07,0.006847375593705458,0.6
-7.272022472015582,6.953932864967673e-06,0.06508213081157747,0.26124625124958345
-7.1361528853841145,9.613479934274598e-06,0.06921707610748212,0.6
-18.057343311806957,9.161997713303837e-08,0.000660014961566242,0.1996001332889037
-17.68435084364348,1.103153674687696e-07,0.0008177613734241553,0.4063633366303989
-19.454749792799326,4.990857880219842e-08,0.0003592477810949795,0.0
-19.681763375089904,5.4822759691937165e-08,0.00039475220770990765,0.0
-21.45543940297608,1.6351212998427067e-08,0.0001177235182961069,0.0
-17.58075068717272,1.1168540770475798e-07,0.000803547011888797,0.20616666666666666
-6.449229541407913,1.1335795581776647e-05,0.08161775486230977,0.4
-11.529461235290256,8.649388817859668e-07,0.006222586743959779,0.40016666666666667
-12.606109542469476,5.335853929063676e-07,0.003838459840082906,0.5996666666666667
-6.854190456261413,1.1497879820258088e-05,0.08244032674756999,0.399
-7.080809750419825,1.3182803328919987e-05,0.09470206066898679,0.5996663886572143
-21.94297514630113,9.047723479562573e-09,6.514360905285053e-05,0.0
-11.07432932763176,1.38368321438511e-06,0.009962566534000768,0.6001666666666666
-6.0627779245345925,3.4119563674072394e-05,0.21698172466539142,0.7952567821190923
-18.153263293972763,1.2315250483730736e-07,0.0008866980348286133,0.2
-6.832304390671174,2.238820786816142e-05,0.1611950966507622,0.6
-17.93052518160438,1.3952577002781626e-07,0.001004585544200277,0.0
-21.140232838950734,2.5454981075882296e-08,0.00018327586374635254,0.0
-19.285958316100114,6.758011144982953e-08,0.0004893640783536936,0.21833333333333332
-21.099346915241313,1.840184872963586e-08,0.0001324933108533782,0.0
-18.06300544073294,1.1071772631472233e-07,0.0007955364290914915,0.6188333333333333
-7.136202743513317,1.9207119223324102e-05,0.13829125840793355,0.4
-19.949616723361853,4.0490705203699754e-08,0.00029152665368104784,0.3998333333333333
-22.02508057869335,1.3490376137241689e-08,9.713070818814016e-05,0.2
-10.780358878635308,1.5887785547844108e-06,0.011439205594447756,0.4
-21.353477029838924,2.0567012564727863e-08,0.00014808249046604065,0.4
-22.29494243376268,1.1570187249609426e-08,8.331171160389433e-05,0.0
-17.95418091981315,1.0295528970602772e-07,0.0007343386607740776,0.21566666666666667
-20.04229313215384,4.1807326161783845e-08,0.0003010127483648437,0.0
-18.552712777422,8.419902877598826e-08,0.0006062205044436708,0.19966666666666666
-18.013070989464815,1.4503380214117768e-07,0.0010444522447707427,0.0
-18.959030867881733,6.265462048441082e-08,0.0004559792770127821,0.6073940781940128
-17.575494965987115,1.0849695303929432e-07,0.000781474669076533,0.2
-22.486989993860703,1.42527715879508e-08,0.00010261995543324576,0.0
-21.684503378181915,1.8385051651446646e-08,0.00013237237189041585,0.0
-20.13712033294789,3.3923935939041235e-08,0.0002442523387610969,0.0
-21.434272214668603,1.930496479332601e-08,0.00013899574651194733,0.0
-22.065209078646184,1.1559387214208834e-08,8.322758794230362e-05,0.0
-19.834041997287123,2.7300467610142726e-08,0.0001965633667930276,0.0
-17.49694371138873,8.64222675607925e-08,0.0006222403264377061,0.2
-20.772944996143078,3.246587264641782e-08,0.00023375428305420827,0.0
-18.662007779823192,7.817041877218438e-08,0.0005605411326725504,0.208
-7.4961204904228325,8.931175688233462e-06,0.058186901664747694,0.20390824129141885
-10.792691170164064,1.3159809757231867e-06,0.009475063025206945,0.2
-12.587656899023685,5.165640509171085e-07,0.0037192611666031815,0.6
-6.869261331732026,1.1167999303343148e-05,0.08092322922017152,0.4
-18.760534625235397,4.9697315836607496e-08,0.000357820674023574,0.4
-19.76162997932991,4.289609710766187e-08,0.0003088518991751655,0.2
-20.21002632885707,4.075694135936864e-08,0.00029344997778745424,0.2
-18.44248957032863,1.1191607001607041e-07,0.0008057957041157068,0.4
-19.047201272508275,5.9533000949679663e-08,0.00042863760683769354,0.0
-20.59056237022151,3.545400472537724e-08,0.00025526883402271613,0.0
-18.346554426720985,9.935732285133443e-08,0.0007153727245296079,0.0
-18.348619402839958,1.0447142099303158e-07,0.0007521942311498273,0.0
-20.729824196063944,3.545220335306359e-08,0.0002514176326719354,0.21866666666666668
-19.08375577509329,3.9728683869157785e-08,0.000285904276800735,0.40006667777962995
-6.387307649429419,1.1876126396198034e-05,0.08550811005262587,0.2
-14.843273011301907,2.7854954774096945e-07,0.00200555674373498,0.2
-6.847032809756262,1.1842980447643423e-05,0.08541920943661743,0.20013320013320013
-12.671257181865169,6.246801755617692e-07,0.004497697264044738,0.6
-19.836933544470227,4.5440699718470495e-08,0.00032717303797298765,0.2
-19.83182136610945,4.797489270161016e-08,0.0003454192274515931,0.0
-18.507736303738685,7.949985513086595e-08,0.0005723989569422349,0.2
-20.00828198802923,4.5585677263438624e-08,0.0003282168762967581,0.0
-19.567507912201734,6.060546976468141e-08,0.0004363593823057063,0.0
-20.93890015336287,1.7515460216286815e-08,0.00012611131355726507,0.0
-19.360646104607994,4.7687356471071064e-08,0.00034334896659171167,0.0
-7.27466630873147,9.891669362402508e-06,0.07361804644074235,0.6033713435795737
-12.67945424066869,5.851280082995582e-07,0.004212921659756819,0.6
-6.841906316886058,1.159837054202728e-05,0.08350826790259641,0.6
-20.289609635980625,2.683370662453572e-08,0.00019320268769665717,0.2
-6.968771312933734,2.0918513224667956e-05,0.1506130460749187,0.5998333333333333
-10.318364726760121,4.321773087975168e-06,0.031116766233421213,0.4
-18.54270175969026,9.556632117152042e-08,0.000688077512434947,0.2
-6.4905042493648475,2.1815420832758337e-05,0.16409047509000965,1.0
-17.658437288374536,1.0453534377097344e-07,0.000752654475151009,0.0
-19.943703526598707,4.091192004601802e-08,0.00029456582433132975,0.0
-20.822960581739608,2.7603159521505163e-08,0.0001987427485548372,0.0
-9.996237660761384,2.3388609599568212e-06,0.016770736346211016,0.0
-11.812750729830034,1.2069808066384916e-06,0.008591446858380652,1.0
-13.242814132571725,3.8092822540892054e-07,0.002742683222944228,0.2
-11.56460664548741,8.730129102068024e-07,0.006285692953488979,0.4
-13.126671789756953,5.733943532765709e-07,0.0041457517166017775,0.0
-10.945822779295954,1.4505801614153365e-06,0.010426999992359548,0.7989329776592198
-19.23621885274736,5.544626708700006e-08,0.00039938658047670896,0.19916666666666666
-21.929418793787946,1.1816202551342728e-08,8.507665836966763e-05,0.0
-19.49869934569251,2.6832184430583154e-08,0.00019319172790019872,0.0
-20.05028445954721,3.904257862333368e-08,0.00028110656608800247,0.0
-18.64282870769832,5.2053393984710324e-08,0.00037478443668991434,0.0
-18.22785804542736,8.172010240488603e-08,0.0005883847373151795,0.0
-18.304438776580394,8.831512150560942e-08,0.0006358688748403877,0.0
-6.884251004375453,1.1160924617565805e-05,0.08035860995346228,0.20003333888981498
-12.680384468987326,5.615444075125594e-07,0.004043544204615769,0.5949429846306395
-13.145318044598486,1.5198167403665812e-06,0.003639828857739952,0.5991666666666666
-10.130675024846486,2.2028946812106103e-06,0.015860841704716393,0.6
-17.93214962502346,1.2060613493696167e-07,0.0008690845273771996,0.205
-6.4174083032002835,1.1025244444313526e-05,0.07930653606611354,0.4069984712077459
-20.186776365004242,2.8587015647497645e-08,0.00020582651266198306,0.4
-21.09920466759625,1.9653577346397604e-08,0.00014150575689406277,0.0
-20.04436050848878,3.1744266684389e-08,0.0002299435005094007,0.20490309756501573
-19.147653272187128,5.735572679563094e-08,0.00041296123292854277,0.0
-18.740363385301162,6.441647025377219e-08,0.0004642287188071514,0.2025
-17.83520522918905,1.0220230743753712e-07,0.0007357991695657582,0.0
-19.70590567491664,5.318136201379006e-08,0.0003737245850802095,0.0
-9.558065187408134,6.7053605013285895e-06,0.048285133828329926,0.4
-19.412480441752315,5.3775318809602944e-08,0.00038718229542914124,0.4
-18.96785228371208,6.30851607704435e-08,0.00045421315754719325,0.6
-17.203130034299082,6.96280796484906e-08,0.0005010439743922937,0.20003333888981498
-18.96625121744379,3.546690865986964e-08,0.0002553617423510615,0.2
-20.983063863532077,2.2311312824405945e-08,0.00016064145233572277,0.0
-19.63967627083182,4.85398761205512e-08,0.00034948710806796863,0.2
-19.58464297613441,5.2228842834575164e-08,0.00037604766840894116,0.4
-20.74235318010228,2.7193354448791683e-08,0.00019579215203130012,0.0
-18.559075409822235,4.6872748315452974e-08,0.0003374837878712614,0.0
-20.81732892812766,2.1840382930388283e-08,0.00015725075709879566,0.0
-18.997728557262455,6.55232224609509e-08,0.00047176720171884654,0.0
-17.798822909060725,1.0220974420987233e-07,0.0007359101583110808,0.0
-17.286091264609947,1.2551424673323528e-07,0.0009025774194416495,0.4021666666666667
-18.772746595589634,6.926562726789448e-08,0.000499178335013583,0.8013664389268456
-16.788304661316044,2.1031875488291898e-07,0.0015043651835819967,0.8144696712978652
-17.40498705635354,1.2446415428314824e-07,0.0008974945514413454,0.5999334885267709
-17.67689673757843,9.490754496616419e-08,0.0006876856883518448,0.7992992992992993
-17.391348448925758,1.4138083480218342e-07,0.001017451641967956,0.1993327773144287
-16.842108004551918,2.1988588837333285e-07,0.001579970033756329,0.2165
-17.56856660049141,1.0522403692815114e-07,0.0007576130658826883,0.0
-17.60037615663355,1.3643027864294921e-07,0.000978885895707965,0.21566666666666667
-16.952319908206555,1.6411849204809532e-07,0.0011803385587455428,0.20266666666666666
-6.2804019492704946,1.2377835613774813e-05,0.08507721303318362,0.8128904965471885
-12.67225410123738,4.942088706130186e-07,0.003558303868413734,0.4
-7.127982875364141,9.809154705602946e-06,0.07073456498155647,0.40019993335554815
-18.57168636354619,8.050657784792026e-08,0.0005796473605050259,0.2
-18.437632076022265,9.718205331035026e-08,0.0006997107838345219,0.0
-18.5549458361559,6.571497695814749e-08,0.0004734584405366107,0.19916666666666666
-21.205101320830614,1.8933995044868825e-08,0.00013632476432305553,0.0
-17.61816544815919,1.6401759274376715e-07,0.0011805345728196936,0.19933333333333333
-17.933507648864573,1.0066228414371025e-07,0.0007247684458347139,0.2
-19.819265793805517,3.880487718824636e-08,0.00027942534206849964,0.0
-19.08093017204545,7.175144563561486e-08,0.0005166104085764271,0.0
-19.687444146080782,4.820000616976096e-08,0.00034704004442227896,0.0
-17.054039810769776,1.4717618557564936e-07,0.0010596685361446755,0.0
-6.958247747095983,1.102497749058638e-05,0.07642537599600682,0.19395465994962216
-14.641311200451737,2.8584476058202845e-07,0.0020580822761906052,0.4
-13.145948348980033,4.279188448900017e-07,0.003570214069654385,0.43716666666666665
-7.32498743359593,6.102322184580428e-06,0.06588889284156432,0.8202516476932294
-20.974232468464766,2.7676360892206923e-08,0.0001992697984238899,0.4
-18.518368511355966,7.20693918305564e-08,0.000518899621180006,0.4
-18.59228723268289,5.055431866118862e-08,0.00036399109436055803,0.2
-17.418104626817478,1.246596086007606e-07,0.0008951212846699169,0.21166666666666667
-18.60549813275604,7.108867864819139e-08,0.0005118384862669781,0.0
-17.750104838855933,1.1981005593686082e-07,0.0008626324027453977,0.0
-19.059709757168168,6.403460971081087e-08,0.00046104918991783834,0.0
-18.069678274782195,9.723410415098194e-08,0.00070008554988707,0.4
-18.569739415662802,5.308976182885472e-08,0.000382246285167754,0.0
-6.476010325470663,1.1631545679661817e-05,0.08477466532449057,0.4075
-6.376708599704471,1.178304562309796e-05,0.08483792848630534,0.8
-20.88098610233316,2.6262764701356885e-08,0.00018909190584976958,0.2
-21.22262357993826,2.223903746678156e-08,0.00016012106976082724,0.0
-20.180740597380574,3.124258274204764e-08,0.00022494659574274296,0.0
-17.28041670376235,1.0925631661256592e-07,0.0007866454796104747,0.0
-19.789166883517712,3.495993505240187e-08,0.00025171153237729346,0.0
-18.95440243813725,7.275017059368049e-08,0.0005238012282744995,0.0
-18.175171004395196,1.1901640322081036e-07,0.0008569181031898347,0.0
-18.1430192476914,1.336671945909326e-07,0.0009590745989675692,0.4014720642355303
-10.005499412546166,3.7241463299014233e-06,0.0275540864361251,0.4056105610561056
-11.622654877894862,8.526219646322135e-07,0.006138660599072824,0.6056883204308313
-10.862603240359531,2.4011930401440517e-06,0.01747531128896313,0.6
-6.895036950345887,1.1135863929658345e-05,0.08017822029354009,0.4
-6.572779428321909,1.1162309592230401e-05,0.0803686290640589,0.4
-6.37836835562762,1.0811517461525112e-05,0.08029391793210118,0.3996003996003996
-20.564930781004094,2.1258999676072332e-08,0.00015306479766772079,0.2
-17.82982693827111,1.1009182676602855e-07,0.000776677361008725,0.5991666666666666
-17.996285960274424,8.833090726791183e-08,0.0006359825323289652,0.0
-18.926575986497337,6.811261518449913e-08,0.0004904108293283939,0.0
-18.222980574337647,8.171877536362783e-08,0.0005883751826181204,0.0
-17.739707195645718,1.382519053805978e-07,0.0009954137187403041,0.0
-6.445682821010982,1.3789727584926687e-05,0.08789196351950901,0.3281075027995521
-11.439791225659402,1.16824741867719e-06,0.00841138696976996,1.0
